geographic_area,indicator,sex,current_age,wealth_quintile,residence,mother's_education_level,time_period,obs_value,sub_sector,category,risk_category
United Republic of Tanzania,indicator_16,Total,Under 5 years old,fourth,total,total,2010,66.1,MALA,child,Low
United Republic of Tanzania,indicator_24,Total,Under 5 years old,total,total,total,2010,70.6,PNEU,child,High
United Republic of Tanzania,indicator_25,Total,15 to 49 years old,fourth,total,total,2010,62.6,DELIVERY,mother,Medium
United Republic of Tanzania,indicator_7,Total,Under 5 years old,total,urban,total,2010,56.2,DIAR,child,High
United Republic of Tanzania,indicator_20,Total,Under 5 years old,total,total,secondary and higher,2010,0.2,DIAR,child,Low
United Republic of Tanzania,indicator_22,Total,15 to 49 years old,total,urban,total,2010,45.2,POSTNATAL_CARE,mother,Medium
United Republic of Tanzania,indicator_7,Total,Under 5 years old,lowest,total,total,2010,51.6,DIAR,child,Medium
United Republic of Tanzania,indicator_20,Total,Under 5 years old,total,urban,total,2010,1.4,DIAR,child,Low
United Republic of Tanzania,indicator_22,Total,15 to 49 years old,total,total,total,2010,30.8,POSTNATAL_CARE,mother,Medium
United Republic of Tanzania,indicator_7,Total,Under 5 years old,second,total,total,2010,53.6,DIAR,child,High
United Republic of Tanzania,indicator_20,Total,Under 5 years old,total,rural,total,2010,3.4,DIAR,child,Medium
United Republic of Tanzania,indicator_23,Total,15 to 19 years old,total,total,total,2010,1.8,POSTNATAL_CARE,child,Low
United Republic of Tanzania,indicator_7,Total,Under 5 years old,middle,total,total,2010,45.2,DIAR,child,Medium
United Republic of Tanzania,indicator_20,Total,Under 5 years old,highest,total,total,2010,1.3,DIAR,child,Low
United Republic of Tanzania,indicator_23,Total,15 to 49 years old,lowest,total,total,2010,4.0,POSTNATAL_CARE,child,Medium
United Republic of Tanzania,indicator_7,Total,Under 5 years old,fourth,total,total,2010,53.4,DIAR,child,High
United Republic of Tanzania,indicator_20,Total,Under 5 years old,fourth,total,total,2010,2.9,DIAR,child,Low
United Republic of Tanzania,indicator_7,Male,Under 5 years old,total,total,total,2010,53.6,DIAR,child,High
United Republic of Tanzania,indicator_3,Total,15 to 49 years old,total,total,total,2010,42.8,ANTENATAL,mother,Low
United Republic of Tanzania,indicator_20,Total,Under 5 years old,middle,total,total,2010,4.0,DIAR,child,Medium
United Republic of Tanzania,indicator_23,Total,15 to 49 years old,second,total,total,2010,1.8,POSTNATAL_CARE,child,Low
United Republic of Tanzania,indicator_7,Total,Under 5 years old,total,rural,total,2010,51.5,DIAR,child,Medium
United Republic of Tanzania,indicator_20,Total,Under 5 years old,second,total,total,2010,4.2,DIAR,child,Medium
United Republic of Tanzania,indicator_23,Total,15 to 49 years old,middle,total,total,2010,2.0,POSTNATAL_CARE,child,Low
United Republic of Tanzania,indicator_20,Total,Under 5 years old,lowest,total,total,2010,1.8,DIAR,child,Low
United Republic of Tanzania,indicator_23,Total,15 to 49 years old,fourth,total,total,2010,1.5,POSTNATAL_CARE,child,Low
United Republic of Tanzania,indicator_7,Total,Under 5 years old,total,total,secondary and higher,2010,63.1,DIAR,child,High
United Republic of Tanzania,indicator_20,Male,Under 5 years old,total,total,total,2010,1.9,DIAR,child,Low
United Republic of Tanzania,indicator_3,Total,15 to 49 years old,total,urban,total,2010,54.8,ANTENATAL,mother,Medium
United Republic of Tanzania,indicator_7,Total,Under 5 years old,total,total,never attended an education programme / no schooling,2010,48.5,DIAR,child,Medium
United Republic of Tanzania,indicator_20,Female,Under 5 years old,total,total,total,2010,4.0,DIAR,child,Medium
United Republic of Tanzania,indicator_7,Total,Under 5 years old,total,total,primary education,2010,52.9,DIAR,child,High
United Republic of Tanzania,indicator_7,Total,Under 5 years old,highest,total,total,2010,62.5,DIAR,child,High
United Republic of Tanzania,indicator_19,Total,Under 5 years old,total,total,total,2010,44.0,DIAR,child,Medium
United Republic of Tanzania,indicator_22,Total,15 to 49 years old,total,rural,total,2010,26.6,POSTNATAL_CARE,mother,Low
United Republic of Tanzania,indicator_7,Female,Under 5 years old,total,total,total,2010,51.5,DIAR,child,Medium
United Republic of Tanzania,indicator_5,Total,Total,middle,total,total,2010,3.5,DELIVERY,mother,Medium
United Republic of Tanzania,indicator_21,Total,Under 5 years old,middle,total,total,2010,47.8,DIAR,child,Medium
United Republic of Tanzania,indicator_21,Total,Under 5 years old,highest,total,total,2010,59.1,DIAR,child,High
United Republic of Tanzania,indicator_5,Total,Total,highest,total,total,2010,12.0,DELIVERY,mother,High
United Republic of Tanzania,indicator_5,Total,Total,second,total,total,2010,2.3,DELIVERY,mother,Low
United Republic of Tanzania,indicator_21,Total,Under 5 years old,second,total,total,2010,48.5,DIAR,child,Medium
United Republic of Tanzania,indicator_21,Total,Under 5 years old,total,rural,total,2010,48.7,DIAR,child,Medium
United Republic of Tanzania,indicator_5,Total,Total,total,rural,total,2010,3.2,DELIVERY,mother,Medium
United Republic of Tanzania,indicator_5,Total,Total,lowest,total,total,2010,1.8,DELIVERY,mother,Low
United Republic of Tanzania,indicator_21,Total,Under 5 years old,lowest,total,total,2010,45.2,DIAR,child,Medium
United Republic of Tanzania,indicator_21,Total,Under 5 years old,total,urban,total,2010,55.2,DIAR,child,High
United Republic of Tanzania,indicator_5,Total,Total,total,urban,total,2010,9.6,DELIVERY,mother,High
United Republic of Tanzania,indicator_5,Total,15 to 19 years old,total,total,total,2010,4.4,DELIVERY,mother,Medium
United Republic of Tanzania,indicator_20,Total,Under 5 years old,total,total,never attended an education programme / no schooling,2010,3.2,DIAR,child,Medium
United Republic of Tanzania,indicator_21,Male,Under 5 years old,total,total,total,2010,49.4,DIAR,child,Medium
United Republic of Tanzania,indicator_5,Total,Total,total,total,total,2010,4.5,DELIVERY,mother,Medium
United Republic of Tanzania,indicator_22,Total,15 to 19 years old,total,total,total,2010,30.7,POSTNATAL_CARE,mother,Medium
United Republic of Tanzania,indicator_4,Total,20 to 24 years old,total,total,total,2010,28.3,DELIVERY,mother,Medium
United Republic of Tanzania,indicator_22,Total,15 to 49 years old,lowest,total,total,2010,20.4,POSTNATAL_CARE,mother,Low
United Republic of Tanzania,indicator_6,Total,15 to 19 years old,total,total,total,2010,12.0,FAMILY_PLANNING,mother,Low
United Republic of Tanzania,indicator_21,Female,Under 5 years old,total,total,total,2010,51.4,DIAR,child,Medium
United Republic of Tanzania,indicator_22,Total,15 to 49 years old,second,total,total,2010,21.0,POSTNATAL_CARE,mother,Low
United Republic of Tanzania,indicator_22,Total,15 to 49 years old,middle,total,total,2010,29.5,POSTNATAL_CARE,mother,Low
United Republic of Tanzania,indicator_22,Total,15 to 49 years old,fourth,total,total,2010,37.7,POSTNATAL_CARE,mother,Medium
United Republic of Tanzania,indicator_6,Total,15 to 49 years old,total,total,total,2010,27.4,FAMILY_PLANNING,mother,High
United Republic of Tanzania,indicator_20,Total,Under 5 years old,total,total,total,2010,2.9,DIAR,child,Low
United Republic of Tanzania,indicator_20,Total,Under 5 years old,total,total,primary education,2010,3.2,DIAR,child,Medium
United Republic of Tanzania,indicator_22,Total,15 to 49 years old,highest,total,total,2010,49.8,POSTNATAL_CARE,mother,High
United Republic of Tanzania,indicator_21,Total,Under 5 years old,total,total,total,2010,50.4,DIAR,child,Medium
United Republic of Tanzania,indicator_23,Total,15 to 49 years old,highest,total,total,2010,3.2,POSTNATAL_CARE,child,Medium
United Republic of Tanzania,indicator_13,Total,Total,total,total,total,2010,40.0,MATERNAL_MORTALITY,mother,Low
United Republic of Tanzania,indicator_8,Total,Total,middle,total,total,2010,45.8,DELIVERY,mother,Low
United Republic of Tanzania,indicator_19,Male,Under 5 years old,total,total,total,2010,43.1,DIAR,child,Medium
United Republic of Tanzania,indicator_3,Total,15 to 49 years old,lowest,total,total,2010,34.4,ANTENATAL,mother,Low
United Republic of Tanzania,indicator_8,Total,Total,total,rural,total,2010,41.9,DELIVERY,mother,Low
United Republic of Tanzania,indicator_24,Female,Under 5 years old,total,total,total,2010,67.7,PNEU,child,High
United Republic of Tanzania,indicator_24,Total,Under 5 years old,fourth,total,total,2010,77.6,PNEU,child,High
United Republic of Tanzania,indicator_19,Total,Under 5 years old,lowest,total,total,2010,40.8,DIAR,child,Low
United Republic of Tanzania,indicator_19,Total,Under 5 years old,highest,total,total,2010,38.3,DIAR,child,Low
United Republic of Tanzania,indicator_3,Total,15 to 49 years old,second,total,total,2010,29.7,ANTENATAL,mother,Low
United Republic of Tanzania,indicator_3,Total,15 to 49 years old,highest,total,total,2010,56.0,ANTENATAL,mother,Medium
United Republic of Tanzania,indicator_8,Total,Total,highest,total,total,2010,89.6,DELIVERY,mother,High
United Republic of Tanzania,indicator_24,Total,Under 5 years old,middle,total,total,2010,56.3,PNEU,child,Medium
United Republic of Tanzania,indicator_8,Total,Total,second,total,total,2010,36.2,DELIVERY,mother,Low
United Republic of Tanzania,indicator_19,Total,Under 5 years old,second,total,total,2010,42.6,DIAR,child,Medium
United Republic of Tanzania,indicator_24,Male,Under 5 years old,total,total,total,2010,73.3,PNEU,child,High
United Republic of Tanzania,indicator_19,Total,Under 5 years old,fourth,total,total,2010,54.0,DIAR,child,High
United Republic of Tanzania,indicator_3,Total,15 to 49 years old,middle,total,total,2010,36.3,ANTENATAL,mother,Low
United Republic of Tanzania,indicator_3,Total,15 to 49 years old,fourth,total,total,2010,42.5,ANTENATAL,mother,Low
United Republic of Tanzania,indicator_8,Total,Total,fourth,total,total,2010,62.5,DELIVERY,mother,Medium
United Republic of Tanzania,indicator_24,Total,Under 5 years old,second,total,total,2010,74.7,PNEU,child,High
United Republic of Tanzania,indicator_19,Total,Under 5 years old,middle,total,total,2010,43.3,DIAR,child,Medium
United Republic of Tanzania,indicator_8,Total,Total,total,urban,total,2010,82.4,DELIVERY,mother,High
United Republic of Tanzania,indicator_24,Total,Under 5 years old,highest,total,total,2010,93.4,PNEU,child,High
United Republic of Tanzania,indicator_8,Total,Total,lowest,total,total,2010,33.1,DELIVERY,mother,Low
United Republic of Tanzania,indicator_7,Total,Under 5 years old,total,total,total,2010,52.6,DIAR,child,Medium
United Republic of Tanzania,indicator_23,Total,15 to 49 years old,total,rural,total,2010,2.7,POSTNATAL_CARE,child,Low
United Republic of Tanzania,indicator_9,Total,15 to 49 years old,second,total,total,2010,2.1,MALA,mother,Low
United Republic of Tanzania,indicator_9,Total,15 to 49 years old,lowest,total,total,2010,1.2,MALA,mother,Low
United Republic of Tanzania,indicator_19,Total,Under 5 years old,total,urban,total,2010,44.3,DIAR,child,Medium
United Republic of Tanzania,indicator_23,Total,15 to 49 years old,total,urban,total,2010,1.7,POSTNATAL_CARE,child,Low
United Republic of Tanzania,indicator_24,Total,Under 5 years old,total,urban,total,2010,86.1,PNEU,child,High
United Republic of Tanzania,indicator_3,Total,15 to 19 years old,total,total,total,2010,36.1,ANTENATAL,mother,Low
United Republic of Tanzania,indicator_2,Total,15 to 49 years old,total,total,total,2010,87.8,ANTENATAL,mother,Medium
United Republic of Tanzania,indicator_8,Total,15 to 19 years old,total,total,total,2010,55.5,DELIVERY,mother,Medium
United Republic of Tanzania,indicator_3,Total,15 to 49 years old,total,rural,total,2010,39.1,ANTENATAL,mother,Low
United Republic of Tanzania,indicator_8,Total,Total,total,total,total,2010,50.2,DELIVERY,mother,Medium
United Republic of Tanzania,indicator_24,Total,Under 5 years old,total,rural,total,2010,65.3,PNEU,child,Medium
United Republic of Tanzania,indicator_19,Total,Under 5 years old,total,rural,total,2010,43.9,DIAR,child,Medium
United Republic of Tanzania,indicator_19,Female,Under 5 years old,total,total,total,2010,45.0,DIAR,child,Medium
United Republic of Tanzania,indicator_23,Total,15 to 49 years old,total,total,total,2010,2.5,POSTNATAL_CARE,child,Low
United Republic of Tanzania,indicator_24,Total,Under 5 years old,lowest,total,total,2010,57.0,PNEU,child,Medium
United Republic of Tanzania,indicator_1,Total,10 to 14 years old,total,total,total,2011,2.5,FERTILITY,mother,Medium
United Republic of Tanzania,indicator_14,Total,Total,total,total,total,2011,8325.1,MATERNAL_MORTALITY,mother,Medium
United Republic of Tanzania,indicator_1,Total,15 to 19 years old,total,total,total,2011,118.7,FERTILITY,mother,Medium
United Republic of Tanzania,indicator_18,Total,Total,total,total,total,2011,474.61,MATERNAL_MORTALITY,mother,Medium
United Republic of Tanzania,indicator_13,Total,Total,total,total,total,2011,41.0,MATERNAL_MORTALITY,mother,Medium
United Republic of Tanzania,indicator_13,Total,Total,total,total,total,2012,44.0,MATERNAL_MORTALITY,mother,Medium
United Republic of Tanzania,indicator_14,Total,Total,total,total,total,2012,8086.3,MATERNAL_MORTALITY,mother,Medium
United Republic of Tanzania,indicator_10,Total,Under 5 years old,middle,total,total,2012,75.0,MALA,child,High
United Republic of Tanzania,indicator_16,Total,Under 5 years old,total,rural,total,2012,76.5,MALA,child,Medium
United Republic of Tanzania,indicator_16,Male,Under 5 years old,total,total,total,2012,79.2,MALA,child,Medium
United Republic of Tanzania,indicator_16,Total,Under 5 years old,lowest,total,total,2012,73.4,MALA,child,Low
United Republic of Tanzania,indicator_17,Total,Under 5 years old,total,total,total,2012,24.9,MALA,child,Low
United Republic of Tanzania,indicator_10,Total,Under 5 years old,total,rural,total,2012,71.8,MALA,child,High
United Republic of Tanzania,indicator_16,Total,Under 5 years old,second,total,total,2012,75.9,MALA,child,Medium
United Republic of Tanzania,indicator_16,Total,Under 5 years old,total,total,total,2012,77.3,MALA,child,Medium
United Republic of Tanzania,indicator_10,Total,Under 5 years old,lowest,total,total,2012,70.7,MALA,child,High
United Republic of Tanzania,indicator_18,Total,Total,total,total,total,2012,447.98,MATERNAL_MORTALITY,mother,Medium
United Republic of Tanzania,indicator_10,Total,Under 5 years old,highest,total,total,2012,71.1,MALA,child,High
United Republic of Tanzania,indicator_10,Total,Under 5 years old,second,total,total,2012,71.1,MALA,child,High
United Republic of Tanzania,indicator_16,Total,Under 5 years old,fourth,total,total,2012,77.8,MALA,child,Medium
United Republic of Tanzania,indicator_16,Total,Under 5 years old,total,urban,total,2012,81.2,MALA,child,High
United Republic of Tanzania,indicator_10,Total,Under 5 years old,fourth,total,total,2012,72.3,MALA,child,High
United Republic of Tanzania,indicator_16,Total,Under 5 years old,highest,total,total,2012,82.5,MALA,child,High
United Republic of Tanzania,indicator_16,Total,Under 5 years old,middle,total,total,2012,79.0,MALA,child,Medium
United Republic of Tanzania,indicator_10,Total,Under 5 years old,total,urban,total,2012,73.4,MALA,child,High
United Republic of Tanzania,indicator_17,Female,Under 5 years old,total,total,total,2012,22.9,MALA,child,Low
United Republic of Tanzania,indicator_17,Male,Under 5 years old,total,total,total,2012,26.9,MALA,child,Low
United Republic of Tanzania,indicator_17,Total,Under 5 years old,lowest,total,total,2012,16.9,MALA,child,Low
United Republic of Tanzania,indicator_15,Total,Under 5 years old,total,total,total,2012,61.3,MALA,child,Medium
United Republic of Tanzania,indicator_10,Total,Under 5 years old,total,total,total,2012,72.0,MALA,child,High
United Republic of Tanzania,indicator_17,Total,Under 5 years old,second,total,total,2012,11.2,MALA,child,Low
United Republic of Tanzania,indicator_10,Male,Under 5 years old,total,total,total,2012,71.9,MALA,child,High
United Republic of Tanzania,indicator_17,Total,Under 5 years old,total,urban,total,2012,60.5,MALA,child,High
